id,title,skills,median_salary,growth_pct,education,sector,abilities,knowledge,work_activities,interests,job_zone
49-9095.00,Manufactured Building and Mobile Home Installers,"Critical Thinking, Operation and Control, Quality Control Analysis, Operations Monitoring, Monitoring, Coordination, Judgment and Decision Making",41080,5.9,bachelor,49,"Multilimb Coordination, Control Precision, Arm-Hand Steadiness, Manual Dexterity, Problem Sensitivity, Finger Dexterity, Reaction Time","Building and Construction, Public Safety and Security, Customer and Personal Service, Design, Transportation, Engineering and Technology, Mathematics","Inspecting Equipment, Structures, or Materials, Controlling Machines and Processes, Making Decisions and Solving Problems, Operating Vehicles, Mechanized Devices, or Equipment, Performing General Physical Activities, Evaluating Information to Determine Compliance with Standards, Handling and Moving Objects","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",2
51-9111.00,Packaging and Filling Machine Operators and Tenders,"Operations Monitoring, Monitoring, Active Listening, Coordination, Operation and Control, Reading Comprehension, Critical Thinking",40900,4.5,bachelor,51,"Arm-Hand Steadiness, Oral Comprehension, Oral Expression, Problem Sensitivity, Perceptual Speed, Manual Dexterity, Control Precision","Production and Processing, Mechanical, Public Safety and Security, Education and Training, English Language, Customer and Personal Service, Mathematics","Monitoring Processes, Materials, or Surroundings, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Handling and Moving Objects, Getting Information, Evaluating Information to Determine Compliance with Standards, Making Decisions and Solving Problems","Realistic, Conventional, Enterprising, Investigative, Social, Artistic",2
51-6052.00,"Tailors, Dressmakers, and Custom Sewers","Time Management, Active Listening, Speaking, Critical Thinking, Social Perceptiveness, Monitoring, Judgment and Decision Making",40860,-4.5,bachelor,51,"Visualization, Arm-Hand Steadiness, Finger Dexterity, Near Vision, Oral Comprehension, Control Precision, Manual Dexterity","Customer and Personal Service, English Language, Production and Processing, Administration and Management, Economics and Accounting, Design, Mathematics","Controlling Machines and Processes, Organizing, Planning, and Prioritizing Work, Thinking Creatively, Making Decisions and Solving Problems, Updating and Using Relevant Knowledge, Judging the Qualities of Objects, Services, or People, Identifying Objects, Actions, and Events","Realistic, Artistic, Conventional, Enterprising, Social, Investigative",2
51-9123.00,"Painting, Coating, and Decorating Workers","Active Listening, Monitoring, Social Perceptiveness, Coordination, Reading Comprehension, Speaking, Critical Thinking",40860,1.4,bachelor,51,"Near Vision, Arm-Hand Steadiness, Visual Color Discrimination, Manual Dexterity, Oral Comprehension, Oral Expression, Problem Sensitivity","Production and Processing, English Language, Customer and Personal Service, Education and Training, Design, Chemistry, Administration and Management","Communicating with Supervisors, Peers, or Subordinates, Identifying Objects, Actions, and Events, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Monitoring Processes, Materials, or Surroundings, Getting Information, Processing Information","Realistic, Artistic, Conventional, Social, Investigative, Enterprising",1
51-2061.00,Timing Device Assemblers and Adjusters,"Repairing, Troubleshooting, Quality Control Analysis, Operations Monitoring, Active Listening, Critical Thinking, Monitoring",40790,-17.5,bachelor,51,"Finger Dexterity, Arm-Hand Steadiness, Near Vision, Problem Sensitivity, Manual Dexterity, Oral Comprehension, Information Ordering","Mechanical, Mathematics, Production and Processing, Engineering and Technology, Education and Training, Customer and Personal Service, Computers and Electronics","Repairing and Maintaining Mechanical Equipment, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Making Decisions and Solving Problems, Controlling Machines and Processes, Communicating with Supervisors, Peers, or Subordinates, Getting Information","Realistic, Conventional, Investigative, Artistic, Enterprising, Social",2
51-3092.00,Food Batchmakers,"Operations Monitoring, Reading Comprehension, Critical Thinking, Active Listening, Speaking, Coordination, Operation and Control",40790,6.9,bachelor,51,"Information Ordering, Near Vision, Oral Comprehension, Written Comprehension, Problem Sensitivity, Control Precision, Oral Expression","Public Safety and Security, Food Production, Production and Processing, Education and Training, English Language, Administration and Management, Mechanical","Monitoring Processes, Materials, or Surroundings, Controlling Machines and Processes, Documenting/Recording Information, Communicating with Supervisors, Peers, or Subordinates, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Making Decisions and Solving Problems","Realistic, Conventional, Enterprising, Investigative, Artistic, Social",2
47-3016.00,Helpers--Roofers,"Coordination, Active Listening, Monitoring, Speaking, Critical Thinking, Quality Control Analysis, Equipment Maintenance",40590,5.7,bachelor,47,"Trunk Strength, Manual Dexterity, Gross Body Equilibrium, Multilimb Coordination, Problem Sensitivity, Visualization, Arm-Hand Steadiness","Building and Construction, Administration and Management, Customer and Personal Service, Public Safety and Security, Mathematics, Transportation, Mechanical","Getting Information, Monitoring Processes, Materials, or Surroundings, Making Decisions and Solving Problems, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates, Thinking Creatively","Realistic, Conventional, Social, Enterprising, Investigative, Artistic",2
51-3093.00,Food Cooking Machine Operators and Tenders,"Operations Monitoring, Reading Comprehension, Monitoring, Operation and Control, Active Listening, Critical Thinking, Coordination",40550,0.6,bachelor,51,"Problem Sensitivity, Oral Comprehension, Written Comprehension, Near Vision, Information Ordering, Selective Attention, Control Precision","Production and Processing, Food Production, Administration and Management, Education and Training, Mechanical, English Language, Computers and Electronics","Documenting/Recording Information, Monitoring Processes, Materials, or Surroundings, Getting Information, Controlling Machines and Processes, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",2
51-9194.00,Etchers and Engravers,"Reading Comprehension, Monitoring, Operations Monitoring, Active Listening, Speaking, Critical Thinking, Operation and Control",40450,-0.7,bachelor,51,"Near Vision, Arm-Hand Steadiness, Control Precision, Oral Comprehension, Oral Expression, Selective Attention, Manual Dexterity","Production and Processing, Customer and Personal Service, Mechanical, Design, Administration and Management, Mathematics, Computers and Electronics","Getting Information, Controlling Machines and Processes, Organizing, Planning, and Prioritizing Work, Identifying Objects, Actions, and Events, Handling and Moving Objects, Repairing and Maintaining Mechanical Equipment, Judging the Qualities of Objects, Services, or People","Realistic, Conventional, Artistic, Investigative, Social, Enterprising",2
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Operations Monitoring, Operation and Control, Quality Control Analysis, Monitoring, Speaking, Critical Thinking, Equipment Maintenance",40440,-1.8,bachelor,51,"Reaction Time, Near Vision, Manual Dexterity, Control Precision, Oral Comprehension, Problem Sensitivity, Multilimb Coordination","Mechanical, Production and Processing, Mathematics, Public Safety and Security, Building and Construction, Education and Training, Design","Controlling Machines and Processes, Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Getting Information, Performing General Physical Activities, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",2
49-3091.00,Bicycle Repairers,"Repairing, Active Listening, Critical Thinking, Troubleshooting, Speaking, Service Orientation, Equipment Selection",40360,-2.3,bachelor,49,"Visualization, Finger Dexterity, Near Vision, Arm-Hand Steadiness, Manual Dexterity, Problem Sensitivity, Information Ordering","Mechanical, Customer and Personal Service, Sales and Marketing, English Language, Administration and Management, Engineering and Technology, Design","Selling or Influencing Others, Performing for or Working Directly with the Public, Updating and Using Relevant Knowledge, Getting Information, Handling and Moving Objects, Assisting and Caring for Others, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Enterprising, Investigative, Social, Artistic",2
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,"Operations Monitoring, Operation and Control, Critical Thinking, Monitoring, Complex Problem Solving, Speaking, Equipment Maintenance",40160,7.2,bachelor,51,"Near Vision, Problem Sensitivity, Deductive Reasoning, Perceptual Speed, Arm-Hand Steadiness, Oral Expression, Manual Dexterity","Production and Processing, Mechanical, English Language, Food Production, Administration and Management, Mathematics, Public Safety and Security","Controlling Machines and Processes, Inspecting Equipment, Structures, or Materials, Monitoring Processes, Materials, or Surroundings, Getting Information, Documenting/Recording Information, Communicating with Supervisors, Peers, or Subordinates, Evaluating Information to Determine Compliance with Standards","Realistic, Conventional, Investigative, Social, Enterprising, Artistic",2
51-9151.00,Photographic Process Workers and Processing Machine Operators,"Operations Monitoring, Active Listening, Quality Control Analysis, Reading Comprehension, Speaking, Service Orientation, Critical Thinking",40100,-2.6,bachelor,51,"Near Vision, Oral Comprehension, Visual Color Discrimination, Oral Expression, Written Comprehension, Deductive Reasoning, Information Ordering","Customer and Personal Service, Computers and Electronics, Production and Processing, English Language, Mechanical, Chemistry, Sales and Marketing","Working with Computers, Controlling Machines and Processes, Getting Information, Performing for or Working Directly with the Public, Making Decisions and Solving Problems, Organizing, Planning, and Prioritizing Work, Inspecting Equipment, Structures, or Materials","Realistic, Conventional, Artistic, Investigative, Enterprising, Social",2
25-3041.00,Tutors,"Reading Comprehension, Instructing, Active Listening, Speaking, Learning Strategies, Critical Thinking, Social Perceptiveness",40090,0.6,bachelor,25,"Oral Comprehension, Written Comprehension, Oral Expression, Written Expression, Speech Clarity, Speech Recognition, Fluency of Ideas","Customer and Personal Service, English Language, Education and Training, Mathematics, Computers and Electronics, Psychology, Administrative","Training and Teaching Others, Establishing and Maintaining Interpersonal Relationships, Coaching and Developing Others, Making Decisions and Solving Problems, Communicating with Supervisors, Peers, or Subordinates, Interpreting the Meaning of Information for Others, Thinking Creatively","Social, Conventional, Investigative, Artistic, Realistic, Enterprising",3
25-4031.00,Library Technicians,"Reading Comprehension, Active Listening, Speaking, Service Orientation, Critical Thinking, Learning Strategies, Social Perceptiveness",39970,-6.8,bachelor,25,"Oral Comprehension, Oral Expression, Written Comprehension, Near Vision, Speech Recognition, Speech Clarity, Category Flexibility","Customer and Personal Service, English Language, Administrative, Computers and Electronics, Education and Training, Communications and Media, Psychology","Working with Computers, Getting Information, Communicating with Supervisors, Peers, or Subordinates, Establishing and Maintaining Interpersonal Relationships, Documenting/Recording Information, Handling and Moving Objects, Organizing, Planning, and Prioritizing Work","Conventional, Social, Realistic, Investigative, Enterprising, Artistic",3
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood","Operations Monitoring, Operation and Control, Critical Thinking, Monitoring, Troubleshooting, Quality Control Analysis, Active Listening",39950,-0.6,bachelor,51,"Control Precision, Arm-Hand Steadiness, Manual Dexterity, Near Vision, Problem Sensitivity, Finger Dexterity, Rate Control","Production and Processing, Mechanical, Public Safety and Security, Mathematics, Education and Training, English Language, Design","Handling and Moving Objects, Controlling Machines and Processes, Performing General Physical Activities, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates, Getting Information","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",2
47-3013.00,Helpers--Electricians,"Active Listening, Speaking, Critical Thinking, Coordination, Troubleshooting, Quality Control Analysis, Judgment and Decision Making",39890,0.2,bachelor,47,"Manual Dexterity, Near Vision, Arm-Hand Steadiness, Finger Dexterity, Extent Flexibility, Problem Sensitivity, Control Precision","Building and Construction, Mechanical, Public Safety and Security, Design, Customer and Personal Service, Administration and Management, Education and Training","Making Decisions and Solving Problems, Inspecting Equipment, Structures, or Materials, Performing General Physical Activities, Processing Information, Getting Information, Handling and Moving Objects, Repairing and Maintaining Electronic Equipment","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",2
43-9021.00,Data Entry Keyers,"Reading Comprehension, Active Listening, Monitoring, Writing, Time Management, Speaking, Critical Thinking",39850,-25.9,bachelor,43,"Written Comprehension, Near Vision, Finger Dexterity, Oral Comprehension, Information Ordering, Perceptual Speed, Speech Recognition","English Language, Administrative, Customer and Personal Service, Law and Government, Public Safety and Security, Mathematics, Computers and Electronics","Working with Computers, Processing Information, Documenting/Recording Information, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Making Decisions and Solving Problems, Updating and Using Relevant Knowledge","Conventional, Realistic, Investigative, Enterprising, Social, Artistic",2
51-5113.00,Print Binding and Finishing Workers,"Operations Monitoring, Critical Thinking, Reading Comprehension, Monitoring, Judgment and Decision Making, Speaking, Complex Problem Solving",39820,-16.1,bachelor,51,"Problem Sensitivity, Finger Dexterity, Near Vision, Oral Comprehension, Oral Expression, Arm-Hand Steadiness, Manual Dexterity","Administration and Management, Production and Processing, Mechanical, Customer and Personal Service, Mathematics, English Language, Administrative","Controlling Machines and Processes, Getting Information, Monitoring Processes, Materials, or Surroundings, Handling and Moving Objects, Making Decisions and Solving Problems, Identifying Objects, Actions, and Events, Inspecting Equipment, Structures, or Materials","Realistic, Conventional, Artistic, Social, Investigative, Enterprising",2
51-3023.00,Slaughterers and Meat Packers,"Speaking, Active Listening, Critical Thinking, Social Perceptiveness, Monitoring, Operations Monitoring, Operation and Control",39790,2.2,bachelor,51,"Arm-Hand Steadiness, Finger Dexterity, Manual Dexterity, Near Vision, Control Precision, Static Strength, Trunk Strength","Customer and Personal Service, Food Production, Production and Processing, English Language, Law and Government, Mathematics, Administrative","Handling and Moving Objects, Inspecting Equipment, Structures, or Materials, Performing General Physical Activities, Monitoring Processes, Materials, or Surroundings, Getting Information, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Investigative, Enterprising, Social, Artistic",2
53-7063.00,Machine Feeders and Offbearers,"Operations Monitoring, Monitoring, Reading Comprehension, Active Listening, Speaking, Troubleshooting, Quality Control Analysis",39700,-13.0,bachelor,53,"Arm-Hand Steadiness, Control Precision, Rate Control, Reaction Time, Oral Expression, Near Vision, Oral Comprehension","Production and Processing, Mechanical, Mathematics, English Language, Public Safety and Security, Education and Training, Administrative","Handling and Moving Objects, Controlling Machines and Processes, Getting Information, Performing General Physical Activities, Inspecting Equipment, Structures, or Materials, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Investigative, Artistic, Social, Enterprising",2
31-1131.00,Nursing Assistants,"Service Orientation, Active Listening, Social Perceptiveness, Monitoring, Reading Comprehension, Speaking, Critical Thinking",39530,2.3,bachelor,31,"Oral Comprehension, Problem Sensitivity, Oral Expression, Near Vision, Speech Recognition, Static Strength, Written Comprehension","Customer and Personal Service, Administration and Management, English Language, Public Safety and Security, Medicine and Dentistry, Education and Training, Therapy and Counseling","Assisting and Caring for Others, Getting Information, Communicating with Supervisors, Peers, or Subordinates, Documenting/Recording Information, Establishing and Maintaining Interpersonal Relationships, Performing General Physical Activities, Monitoring Processes, Materials, or Surroundings","Social, Realistic, Conventional, Investigative, Enterprising, Artistic",3
43-3071.00,Tellers,"Active Listening, Speaking, Reading Comprehension, Critical Thinking, Monitoring, Social Perceptiveness, Service Orientation",39340,-12.9,bachelor,43,"Oral Comprehension, Oral Expression, Number Facility, Speech Recognition, Speech Clarity, Problem Sensitivity, Information Ordering","Customer and Personal Service, English Language, Mathematics, Economics and Accounting, Public Safety and Security, Administration and Management, Administrative","Performing for or Working Directly with the Public, Working with Computers, Establishing and Maintaining Interpersonal Relationships, Evaluating Information to Determine Compliance with Standards, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Processing Information","Conventional, Enterprising, Social, Realistic, Investigative, Artistic",2
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Active Listening, Critical Thinking, Monitoring, Judgment and Decision Making, Coordination, Active Learning, Complex Problem Solving",39270,4.9,bachelor,47,"Manual Dexterity, Arm-Hand Steadiness, Multilimb Coordination, Oral Comprehension, Problem Sensitivity, Trunk Strength, Extent Flexibility","Building and Construction, Customer and Personal Service, Mechanical, Mathematics, English Language, Administration and Management, Design","Inspecting Equipment, Structures, or Materials, Evaluating Information to Determine Compliance with Standards, Getting Information, Handling and Moving Objects, Thinking Creatively, Performing General Physical Activities, Identifying Objects, Actions, and Events","Realistic, Conventional, Social, Enterprising, Investigative, Artistic",2
39-9041.00,Residential Advisors,"Social Perceptiveness, Active Listening, Speaking, Monitoring, Coordination, Critical Thinking, Negotiation",39180,3.8,bachelor,39,"Oral Comprehension, Oral Expression, Problem Sensitivity, Speech Clarity, Speech Recognition, Written Comprehension, Deductive Reasoning","Customer and Personal Service, Administration and Management, Public Safety and Security, Education and Training, English Language, Sociology and Anthropology, Administrative","Assisting and Caring for Others, Organizing, Planning, and Prioritizing Work, Establishing and Maintaining Interpersonal Relationships, Communicating with Supervisors, Peers, or Subordinates, Identifying Objects, Actions, and Events, Getting Information, Monitoring Processes, Materials, or Surroundings","Social, Conventional, Enterprising, Realistic, Investigative, Artistic",3
43-2021.00,Telephone Operators,"Active Listening, Speaking, Service Orientation, Social Perceptiveness, Reading Comprehension, Critical Thinking, Complex Problem Solving",39130,-27.5,bachelor,43,"Oral Expression, Oral Comprehension, Speech Clarity, Speech Recognition, Written Comprehension, Selective Attention, Problem Sensitivity","Customer and Personal Service, English Language, Telecommunications, Communications and Media, Administrative, Transportation, Education and Training","Working with Computers, Communicating with Supervisors, Peers, or Subordinates, Resolving Conflicts and Negotiating with Others, Getting Information, Updating and Using Relevant Knowledge, Establishing and Maintaining Interpersonal Relationships, Documenting/Recording Information","Conventional, Social, Enterprising, Realistic, Investigative, Artistic",2
43-9071.00,"Office Machine Operators, Except Computer","Operation and Control, Reading Comprehension, Operations Monitoring, Active Listening, Speaking, Critical Thinking, Monitoring",39020,-15.2,bachelor,43,"Written Comprehension, Near Vision, Information Ordering, Oral Comprehension, Oral Expression, Problem Sensitivity, Selective Attention","English Language, Customer and Personal Service, Production and Processing, Computers and Electronics, Mathematics, Administrative, Communications and Media","Working with Computers, Getting Information, Organizing, Planning, and Prioritizing Work, Communicating with Supervisors, Peers, or Subordinates, Controlling Machines and Processes, Processing Information, Thinking Creatively","Conventional, Realistic, Investigative, Enterprising, Social, Artistic",2
39-5011.00,Barbers,"Active Listening, Speaking, Social Perceptiveness, Service Orientation, Judgment and Decision Making, Critical Thinking, Monitoring",38960,4.1,bachelor,39,"Arm-Hand Steadiness, Oral Comprehension, Near Vision, Manual Dexterity, Finger Dexterity, Oral Expression, Speech Recognition","Customer and Personal Service, Administration and Management, English Language, Economics and Accounting, Psychology, Mathematics, Production and Processing","Performing for or Working Directly with the Public, Thinking Creatively, Performing General Physical Activities, Establishing and Maintaining Interpersonal Relationships, Assisting and Caring for Others, Handling and Moving Objects, Making Decisions and Solving Problems","Realistic, Conventional, Enterprising, Social, Artistic, Investigative",3
51-3021.00,Butchers and Meat Cutters,"Active Listening, Reading Comprehension, Speaking, Critical Thinking, Monitoring, Social Perceptiveness, Service Orientation",38960,1.0,bachelor,51,"Manual Dexterity, Near Vision, Arm-Hand Steadiness, Oral Comprehension, Oral Expression, Problem Sensitivity, Information Ordering","Customer and Personal Service, Food Production, Production and Processing, Sales and Marketing, English Language, Administration and Management, Mathematics","Performing for or Working Directly with the Public, Getting Information, Inspecting Equipment, Structures, or Materials, Performing General Physical Activities, Selling or Influencing Others, Identifying Objects, Actions, and Events, Controlling Machines and Processes","Realistic, Conventional, Enterprising, Social, Artistic, Investigative",2
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand","Critical Thinking, Coordination, Operation and Control, Reading Comprehension, Active Listening, Speaking, Operations Monitoring",38940,1.5,bachelor,53,"Static Strength, Multilimb Coordination, Trunk Strength, Control Precision, Oral Comprehension, Manual Dexterity, Stamina","English Language, Mathematics, Transportation, Mechanical, Production and Processing, Public Safety and Security, Computers and Electronics","Performing General Physical Activities, Handling and Moving Objects, Identifying Objects, Actions, and Events, Controlling Machines and Processes, Operating Vehicles, Mechanized Devices, or Equipment, Establishing and Maintaining Interpersonal Relationships, Evaluating Information to Determine Compliance with Standards","Realistic, Conventional, Enterprising, Social, Investigative, Artistic",2
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers","Active Listening, Critical Thinking, Monitoring, Operations Monitoring, Operation and Control, Equipment Maintenance, Troubleshooting",38860,2.3,bachelor,49,"Manual Dexterity, Arm-Hand Steadiness, Control Precision, Near Vision, Multilimb Coordination, Finger Dexterity, Oral Comprehension","Mechanical, Building and Construction, Customer and Personal Service, Public Safety and Security, English Language, Engineering and Technology, Mathematics","Inspecting Equipment, Structures, or Materials, Repairing and Maintaining Mechanical Equipment, Making Decisions and Solving Problems, Performing General Physical Activities, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Handling and Moving Objects","Realistic, Conventional, Investigative, Social, Enterprising, Artistic",2
27-2023.00,"Umpires, Referees, and Other Sports Officials","Speaking, Critical Thinking, Active Listening, Judgment and Decision Making, Monitoring, Reading Comprehension, Active Learning",38820,5.7,bachelor,27,"Oral Expression, Far Vision, Oral Comprehension, Near Vision, Problem Sensitivity, Speech Clarity, Deductive Reasoning","English Language, Education and Training, Administration and Management, Customer and Personal Service, Psychology, Communications and Media, Mathematics","Getting Information, Making Decisions and Solving Problems, Updating and Using Relevant Knowledge, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates, Establishing and Maintaining Interpersonal Relationships, Evaluating Information to Determine Compliance with Standards","Enterprising, Conventional, Realistic, Social, Investigative, Artistic",2
51-9031.00,"Cutters and Trimmers, Hand","Active Listening, Speaking, Time Management, Reading Comprehension, Monitoring, Social Perceptiveness, Judgment and Decision Making",38800,-18.1,bachelor,51,"Manual Dexterity, Near Vision, Information Ordering, Arm-Hand Steadiness, Oral Comprehension, Category Flexibility, Control Precision","Production and Processing, Mathematics, English Language, Public Safety and Security, Computers and Electronics, Administration and Management, Education and Training","Handling and Moving Objects, Estimating the Quantifiable Characteristics of Products, Events, or Information, Performing General Physical Activities, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Establishing and Maintaining Interpersonal Relationships, Judging the Qualities of Objects, Services, or People","Realistic, Conventional, Artistic, Investigative, Social, Enterprising",1
39-2011.00,Animal Trainers,"Instructing, Speaking, Learning Strategies, Critical Thinking, Active Learning, Active Listening, Monitoring",38750,5.1,bachelor,39,"Problem Sensitivity, Oral Expression, Oral Comprehension, Information Ordering, Speech Clarity, Fluency of Ideas, Originality","Customer and Personal Service, Education and Training, Psychology, Administration and Management, English Language, Sales and Marketing, Administrative","Making Decisions and Solving Problems, Performing General Physical Activities, Training and Teaching Others, Performing for or Working Directly with the Public, Thinking Creatively, Communicating with Supervisors, Peers, or Subordinates, Establishing and Maintaining Interpersonal Relationships","Realistic, Social, Conventional, Investigative, Enterprising, Artistic",2
41-2021.00,Counter and Rental Clerks,"Active Listening, Speaking, Service Orientation, Reading Comprehension, Critical Thinking, Social Perceptiveness, Writing",38540,3.2,bachelor,41,"Oral Comprehension, Oral Expression, Speech Recognition, Speech Clarity, Near Vision, Written Comprehension, Problem Sensitivity","Customer and Personal Service, English Language, Administrative, Sales and Marketing, Administration and Management, Mathematics, Transportation","Performing for or Working Directly with the Public, Documenting/Recording Information, Processing Information, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems, Identifying Objects, Actions, and Events, Working with Computers","Conventional, Enterprising, Social, Realistic, Artistic, Investigative",2
27-1012.00,Craft Artists,"Reading Comprehension, Active Listening, Speaking, Social Perceptiveness, Critical Thinking, Monitoring, Persuasion",38480,2.1,bachelor,27,"Originality, Finger Dexterity, Arm-Hand Steadiness, Manual Dexterity, Fluency of Ideas, Visualization, Near Vision","Fine Arts, Sales and Marketing, Customer and Personal Service, Production and Processing, Design, Mechanical, Administration and Management","Thinking Creatively, Handling and Moving Objects, Performing General Physical Activities, Organizing, Planning, and Prioritizing Work, Selling or Influencing Others, Monitoring and Controlling Resources, Performing for or Working Directly with the Public","Artistic, Realistic, Enterprising, Conventional, Investigative, Social",3
51-9083.00,Ophthalmic Laboratory Technicians,"Operation and Control, Operations Monitoring, Quality Control Analysis, Time Management, Reading Comprehension, Critical Thinking, Monitoring",38420,2.3,bachelor,51,"Near Vision, Arm-Hand Steadiness, Finger Dexterity, Manual Dexterity, Control Precision, Deductive Reasoning, Problem Sensitivity","Production and Processing, Mechanical, Mathematics, Customer and Personal Service, Administration and Management, English Language, Computers and Electronics","Getting Information, Handling and Moving Objects, Controlling Machines and Processes, Working with Computers, Updating and Using Relevant Knowledge, Monitoring Processes, Materials, or Surroundings, Establishing and Maintaining Interpersonal Relationships","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",2
33-9032.00,Security Guards,"Active Listening, Monitoring, Speaking, Critical Thinking, Coordination, Reading Comprehension, Social Perceptiveness",38370,0.4,bachelor,33,"Problem Sensitivity, Far Vision, Oral Comprehension, Oral Expression, Selective Attention, Near Vision, Speech Recognition","Public Safety and Security, Customer and Personal Service, English Language, Computers and Electronics, Administration and Management, Education and Training, Telecommunications","Identifying Objects, Actions, and Events, Getting Information, Communicating with Supervisors, Peers, or Subordinates, Documenting/Recording Information, Establishing and Maintaining Interpersonal Relationships, Performing for or Working Directly with the Public, Making Decisions and Solving Problems","Realistic, Conventional, Enterprising, Social, Investigative, Artistic",2
43-2011.00,"Switchboard Operators, Including Answering Service","Active Listening, Speaking, Social Perceptiveness, Service Orientation, Reading Comprehension, Coordination, Monitoring",38370,-26.3,bachelor,43,"Oral Comprehension, Oral Expression, Speech Recognition, Speech Clarity, Near Vision, Selective Attention, Written Comprehension","Customer and Personal Service, English Language, Administrative, Computers and Electronics, Telecommunications, Administration and Management, Communications and Media","Getting Information, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates, Performing for or Working Directly with the Public, Working with Computers, Performing Administrative Activities, Evaluating Information to Determine Compliance with Standards","Conventional, Realistic, Enterprising, Social, Investigative, Artistic",2
43-5021.00,Couriers and Messengers,"Active Listening, Speaking, Time Management, Reading Comprehension, Writing, Critical Thinking, Service Orientation",38340,8.2,bachelor,43,"Oral Comprehension, Oral Expression, Written Comprehension, Multilimb Coordination, Near Vision, Far Vision, Speech Recognition","Customer and Personal Service, Transportation, English Language, Public Safety and Security, Administrative, Geography, Law and Government","Getting Information, Documenting/Recording Information, Operating Vehicles, Mechanized Devices, or Equipment, Communicating with Supervisors, Peers, or Subordinates, Handling and Moving Objects, Establishing and Maintaining Interpersonal Relationships, Identifying Objects, Actions, and Events","Conventional, Realistic, Social, Enterprising, Investigative, Artistic",2
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Operations Monitoring, Monitoring, Active Listening, Operation and Control, Speaking, Critical Thinking, Quality Control Analysis",38260,-11.2,bachelor,51,"Arm-Hand Steadiness, Finger Dexterity, Control Precision, Multilimb Coordination, Manual Dexterity, Trunk Strength, Oral Comprehension","Production and Processing, English Language, Mechanical, Public Safety and Security, Education and Training, Computers and Electronics, Customer and Personal Service","Controlling Machines and Processes, Communicating with Supervisors, Peers, or Subordinates, Getting Information, Monitoring Processes, Materials, or Surroundings, Performing General Physical Activities, Handling and Moving Objects, Identifying Objects, Actions, and Events","Realistic, Conventional, Investigative, Artistic, Enterprising, Social",2
51-9198.00,Helpers--Production Workers,"Active Listening, Monitoring, Speaking, Critical Thinking, Operations Monitoring, Reading Comprehension, Social Perceptiveness",38220,-8.9,bachelor,51,"Near Vision, Manual Dexterity, Control Precision, Static Strength, Trunk Strength, Problem Sensitivity, Information Ordering","Mechanical, Production and Processing, Mathematics, English Language, Public Safety and Security, Education and Training, Administration and Management","Handling and Moving Objects, Performing General Physical Activities, Controlling Machines and Processes, Identifying Objects, Actions, and Events, Getting Information, Inspecting Equipment, Structures, or Materials, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Enterprising, Social, Artistic, Investigative",2
